UniqueCount	AmbigCount
0	5
4	43
0	43
2	15
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
2	0
4	7
0	7
5	5
4	0
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	11
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	6
0	6
109	757
72	757
1	0
1	0
0	0
0	1
0	1
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
52653	8
18251	76
252099	114337
38	94144
11604	515
573	61842
0	137314
52	16822
215	1968
9894	8337
7689	5
861	0
47046	4
0	10
0	0
2	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
164	0
1	12
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	1
0	0
3	2
0	0
0	2
18	132
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
159	691
266	680
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	172
0	0
0	0
5	172
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	5
1	6
0	222
43	739
9	193
0	478
12	609
0	221
0	26
0	525
4	12
129	740
7	26
46	740
2	156
10	163
1	145
0	831
3	788
0	979
1	929
0	924
12	14
10	494
2	438
6	6
4	111
1	26
1	41
213	3211
1	1421
3	2788
2	9
25	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
103	799
16	8
0	791
286	413
7	415
10	314
4	0
47	4
0	4
0	0
0	0
323	313
23	319
0	21
478	289
0	197
0	32
2	60
0	0
0	0
0	0
153	874
1	600
1	39
0	53
7	3
3	15
6	288
6	1
43	265
1	240
3	241
7	22
2	77
0	74
0	49
2	34
5	77
3	41
3	151
0	138
1	154
0	4
4	49
9	0
0	29
2	14
0	7
1	145
0	154
3	59
0	131
236	112
25	112
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	39
2	21
0	1
279	67
0	40
581	1562
20	1398
1	170
0	0
19	201
12	159
1	0
2	11
4	24
2	154
0	67
8	65
0	170
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	3
119	3753
0	967
24	3445
0	1
0	1
0	0
0	0
0	0
0	0
12	10
0	10
0	2
0	0
0	0
0	0
1	17
0	17
15	93
0	93
7	20
0	0
80	53
0	53
0	1
197	1060
0	852
0	1066
0	900
2	30
0	196
0	165
1	40
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	24
32	25
0	1
0	22
1	19
1	18
88	1032
6	415
14	106
4081	1286
31	548
51	1144
26	0
0	0
0	0
0	309
0	0
736	537
3	246
0	317
716	742
0	678
13	253
1092	232
5	4
0	3
1	7
0	21
0	202
4	30
0	28
0	3
0	1
0	2
0	5
0	30
0	0
0	0
0	0
0	0
2	120
0	334
0	279
0	342
0	96
0	206
1	192
1	183
27	77
0	0
0	0
0	2
0	2
7306	1080
3	0
5	584
0	303
164	584
996	520
4	479
0	184
10	264
0	58
0	0
0	0
0	0
0	0
0	0
70	1259
0	1257
0	201
12	35
149	22
1	22
0	0
0	21
9	11
7	14
0	0
3	6
0	0
365	149
0	86
0	75
0	50
0	0
0	0
11	1084
4	711
1	896
2	129
5	998
0	72
1	232
9	183
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
119	846
2	330
0	83
7	120
2	61
0	829
2166	265
0	262
40	359
30	352
0	30
0	2
0	2
0	0
0	0
0	1
0	0
0	1
189	47
2	47
2	0
53	1
0	483
5	1007
137	1242
942	1309
41	1260
9	1286
42	15
1	15
0	10
0	31
0	36
0	18
0	20
0	1195
0	1988
25	1277
1	1985
1	25
9	834
0	944
0	291
101	90
0	133
12	36
0	41
0	45
0	44
1	7
0	5
0	6
0	1
0	1
0	1
0	1
0	1
0	6
3	0
174	0
4	360
1	920
0	825
346	943
0	688
0	587
0	485
11	100
4	20
162	94
0	94
1	1
30	154
18	154
3	172
0	18
0	0
0	0
6	0
47	5066
55	693
3	407
16	4798
0	258
19	120
13	14
4	1080
45	399
0	1573
5	141
14	7
113	65
0	91
52	17
2	6
127	36
131	650
7	1
0	124
0	30
0	58
11	476
15	1
29	23
388	869
1	781
3	0
0	100
1	46
0	7
5	59
2	0
8	5
0	5
132	906
42	142
6	849
0	0
0	0
0	0
0	0
0	0
0	0
815	723
19	0
14	221
0	730
0	7
252	434
1	89
86	358
50	126
0	7
1	1
0	288
107	426
12	441
0	422
0	12
4	0
1	6
3603	3260
266	3206
1	6
0	4
0	0
0	3
0	0
0	1249
64	1253
0	99
0	63
0	21
5	89
0	16
1	26
284	55
0	55
9	1043
3	180
13	916
0	18
8	939
738	89
0	87
1	3
0	3
0	1
0	7
0	7
0	0
0	7
2	44
4	44
379	90
1	90
2	0
0	0
885	0
44	993
0	1027
2	15
4	7
2	60
29	4
0	4
0	0
0	0
4923	3
21	0
7544	1000
2	238
0	278
0	152
1	47
2	143
1	34
0	138
0	19
2	222
2	220
8	207
4	47
0	3
5	3
4	6
10	83
232	239
6	179
0	2
0	90
0	37
10	34
0	387
23	406
1	387
0	406
0	82
7	68
0	283
4	283
0	264
0	162
37	142
0	276
12	82
0	82
0	0
0	0
0	0
0	0
0	1474
208	1555
30	1021
12	887
0	131
5	82
1088	429
0	53
8	98
0	165
0	213
0	0
0	0
72	203
3	203
55	11
6	5
0	11
2	0
239	147
0	91
0	101
0	112
0	27
2	61
0	46
7	57
205	261
0	261
5	31
33	364
1	364
7	130
35	7
0	0
0	1
0	0
1	6
0	1
27	98
6	79
1	27
21	365
0	13
2	9
1	7
0	32
1	7
0	7
3	365
115	1625
3	315
37	380
418	1624
0	0
0	0
0	0
0	0
1328	381
8	284
70	58
0	58
0	272
1	270
0	347
0	90
0	34
0	1
3	47
0	44
0	71
9	9
0	9
0	31
4	67
3	66
2	18
7	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
163	51
0	51
0	1062
0	1062
0	1
397	9950
3	9879
1	572
2	1148
4	1958
0	1595
0	756
1	665
171	1570
0	1477
0	176
33	980
26	95
4	339
0	222
6	287
0	287
9	214
1	0
885	312
0	312
303	132
0	38
1	94
3	26
2	23
0	1
0	0
0	1
0	0
8	81
0	43
9	27
27	39
0	0
0	0
0	0
0	0
0	588
11	86
0	451
0	400
0	110
2	0
0	588
0	1235
0	1282
0	1282
0	993
11	947
0	779
0	39
13	0
0	73
2	1292
6	387
0	391
7	372
0	20
0	6
0	1
0	385
4	275
1	273
2	259
3	28
0	116
1	595
5	448
0	668
0	362
6	16
31	479
4	26
0	618
0	124
8	410
18	262
2	30
0	29
7	30
0	3
0	11
2	4
0	11
1	0
0	8
0	8
113	1
73	170
0	156
1	9
0	6
0	12
0	7
0	5
10	0
37	0
0	12
0	0
0	13
0	13
6	68
0	46
3	34
155	353
0	111
11	328
2	236
0	62
7	0
7	0
7	328
0	286
0	334
524	6
33	6
8	2051
499	2147
66	9
14	660
6	14
35	0
5	42
0	0
0	1
0	1
0	0
59	257
0	257
0	34
0	2
0	6
0	10
0	4
0	12
9	15
0	9
0	9
0	2
0	0
0	1
1150	132
1	131
8	57
125	0
13	0
427	377
0	152
0	81
0	222
0	0
0	0
0	0
0	807
120	825
16	691
0	431
37	16
0	12
1	365
0	299
0	75
0	97
0	115
3	130
2	60
129	190
0	134
2	55
0	17
19	25
0	2
0	1036
0	0
7	266
5	259
2	234
1	57
0	16
0	63
0	133
0	51
1	11
452	340
1	7
26	276
3	13
0	64
0	1
0	3
0	3
0	3
0	2
0	3
23	108
0	64
10	27
338	103
0	24
0	37
2	71
0	0
0	3
0	0
1	3
0	2
1	0
0	0
5	959
0	959
0	934
0	459
0	500
3	500
5	518
0	51
0	15
18	13
0	11
0	0
0	0
0	56
0	56
0	56
0	52
0	73
0	62
2	53
0	57
0	14
0	0
0	0
3	364
0	563
2	460
43	83
1	13
4	43
4	48
0	349
0	0
0	0
0	0
0	0
833	2271
8	3820
0	11
0	225
15	188
0	3675
792	268
1	267
85	949
2	7793
0	7786
0	7782
25	0
9	2917
7	6678
0	3068
2	3918
3	6727
20	0
0	0
75	236
4	236
1	235
0	0
0	0
175	0
0	14
2	18
7	13
1	1
48	249
0	65
0	205
0	75
0	83
0	65
0	26
235	1130
3	1066
0	103
0	185
0	0
1	141
1	1
2	3
107	104
2	64
3	103
0	51
1	1
2	0
5	0
1	14
311	4350
0	415
1	155
23	362
1	79
0	2899
0	1
0	64
0	1
86	64
0	1
0	11
0	11
0	6
4	107
2	6
0	6
1	0
1	58
96	114
0	0
1	2
0	0
6	634
7	37
1	37
2	28
18	0
93	0
425	0
0	15
97	171
3	171
1	1812
0	0
0	724
0	746
4	727
214	782
10	0
0	48
1	61
0	12
0	1
19	108
3	86
2	277
3	115
0	114
0	121
0	247
3	247
14	139
0	32
0	0
0	236
0	4514
1	258
3	221
8	794
0	685
7	794
2	17
2	319
23	395
0	209
11	9
14	120
0	12
2	6
19	111
0	33
0	104
0	22
0	1478
10	5148
881	4646
2	2526
0	3880
0	634
0	188
0	21
0	8
0	5
27	1
0	0
0	0
0	0
0	0
0	31
0	30
0	30
0	4
1	3
0	1
6	63
1	0
5	273
4	220
0	100
4	59
0	8
3	92
0	28
3	55
0	63
15	68
0	60
1	14
4	873
37	862
0	110
5	83
0	1
0	1
4	0
0	453
10	243
0	1439
0	0
48	1848
8	124
0	416
0	1727
0	28
0	34
0	33
0	19
0	10
0	36
0	35
0	32
3	4
0	4
0	2450
56	1207
48	0
7	231
0	282
1	461
0	76
11	0
2	1755
9	3
0	329
1	0
1	80
2319	2000
14	2001
6	562
8	45
0	0
2	0
0	0
2	710
11	620
140	89
1	0
0	76
22	67
0	0
0	11
0	14
167	22
50	0
649	0
1	11
0	29
30	29
0	18
66	22
0	10
9	1316
158	1316
494	2877
12	2544
2	2525
0	1963
0	868
10	856
6	2
706	2
1	985
46	124
15	37
962	106
3	9
11	0
12	174
4	0
2	0
0	51
0	55
0	121
0	1372
3	1372
105	8
0	3
88	338
348	0
769	515
5	515
33	25
0	274
1	109
2	17
2	78
0	119
0	3972
0	3241
31	40
0	39
2	446
0	435
0	191
0	39
1	10
3	24
1	15
0	26
0	229
0	186
2	6
0	439
5	517
0	412
0	90
0	83
1	514
201	887
2	786
6	265
43	313
0	120
0	84
0	84
2	54
0	54
0	52
0	60
0	60
0	9
39	0
177	20
2	17
0	6
0	0
0	0
0	4
6	3344
10	2507
0	47
2	139
5	1660
6	78
29	40
0	50
0	105
2	307
10	170
0	3344
0	339
0	349
0	287
3	250
0	15
0	18
0	0
0	2
2	2
0	2
5	0
135	677
3	655
0	77
0	46
0	0
0	0
0	0
13	111
0	43
0	91
33	109
0	87
0	100
3	61
0	10
0	63
0	7
0	2
0	0
0	0
5	8
0	1
0	0
0	0
0	0
0	0
1	78
0	1
0	0
0	1
0	0
0	5
0	1
1	9
0	4
0	7
0	7
0	81
0	1
0	3
0	3
0	1
0	0
0	2
0	3
0	0
0	3
0	244
295	549
0	407
0	272
0	193
13	0
0	0
0	0
0	0
150	0
1	0
0	0
0	0
14	0
0	0
333	141
1	20
7	50
360	59
0	17
1	41
0	0
87	169
0	25
0	169
0	20
1022	225
0	84
0	141
146	7
8	18
0	0
3	3
0	3
0	3
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	0
14	172
3	2476
13	2475
10	283
2	311
0	358
3	21
2	5
0	2475
65	397
6	410
1	1
19	78
0	4
8	12
39	16
0	160
1	1
83	5
0	0
17	672
1	644
1	644
0	49
3	28
2	540
85	140
0	624
17	614
1	148
0	19
5	42
4	243
6	220
703	123
0	42
0	43
0	29
0	9
0	0
0	0
0	24
1	9
0	2
0	24
0	0
0	0
42	13
61	393
849	132
0	132
0	79
22	0
0	397
2	120
0	391
0	318
1	12
31	378
40	10
0	0
0	0
0	0
0	7
2	71
0	69
5	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	810
10	860
18	710
2	213
1	123
9	125
3	88
0	6
0	32
1	148
0	0
0	0
4	163
0	190
0	221
0	10
0	1
3	28
51	185
98	0
0	2
0	2
0	0
55	163
2	134
581	195
0	202
24	101
30	4
0	3
0	2
1	1
10	3531
44	3514
23	46
0	0
0	0
0	0
0	0
0	0
0	0
354	186
0	184
0	1
0	51
1	182
1	205
0	426
0	409
6	0
0	275
3	0
3	1
9	5
5	14
16	21
2	23
5689	934
3	156
3	1
0	871
2	4
17	93
22	151
1	137
0	20
0	6
0	204
0	21
0	3
2	855
0	891
4	892
80	680
82	427
1	192
0	278
0	88
3	153
0	175
0	144
50	679
3	1
0	1
0	523
2	514
8	710
1	314
0	480
0	554
25	280
0	3209
27	2068
37	3392
114	3197
0	2485
0	409
0	411
7	17
0	0
0	17
0	0
0	0
0	1
0	8
10	28
0	46
0	0
3	604
0	564
1	623
16	173
1	29
2	29
0	0
0	86
0	357
4	215
0	305
0	260
0	110
0	0
0	8
467	590
0	594
1048	15
1	15
0	0
0	0
0	0
0	522
6	702
0	674
2	498
2	33
0	268
0	0
43	1039
0	668
9	1038
16	0
0	0
7	4
0	4
0	0
0	2
1	48
2	48
0	0
0	0
0	0
0	0
0	1
0	1
0	0
501	485
1	83
10	38
1	89
0	104
0	463
0	0
0	0
0	0
13	93
0	86
0	86
0	76
6	88
6	87
0	0
0	1
0	1
0	0
0	0
0	0
1143	715
0	414
0	430
0	520
0	1044
503	1436
0	1137
1	627
6	0
0	0
2	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	1
0	1
631	833
0	831
2	106
555	108
0	0
0	495
26	509
36	528
0	499
0	116
2	30
1	45
5	3
2	47
0	0
0	0
0	0
1	20
15	1307
1	167
0	1085
17	306
0	161
0	5
1	84
0	0
0	0
1218	32
0	32
0	0
0	179
0	743
3	141
2	639
0	726
0	14
0	12
0	2
0	0
0	0
0	0
0	0
0	0
0	0
223	0
163	260
0	244
0	244
0	12
0	22
0	20
0	11
14	6
1	6
1	0
686	0
0	0
0	60
1	57
0	59
1	12
0	8
0	50
0	0
617	485
0	485
0	0
0	3
0	3
0	0
2494	713
0	674
0	0
31	0
299	164
0	134
0	39
0	25
7	54
42	195
3	141
4	114
4	54
0	0
34	137
0	137
137	0
2	164
3	73
210	1455
10	1447
0	0
0	0
1521	3081
1	3035
43	309
24	492
0	0
0	0
0	0
0	0
0	0
68	1875
0	1875
0	0
3	162
10	162
0	38
0	23
0	0
2	0
3	0
0	0
0	50
2	50
1	41
12	1599
746	2815
11	474
1	217
8	636
1	340
14	114
0	97
0	0
0	0
0	0
0	0
1	83
0	10
0	10
0	2
0	0
0	0
216	224
1	203
0	28
4	232
16	264
0	250
0	4
3	236
1	192
2	204
14	27
456	149
4	8
12	141
251	0
3	152
1	57
1	119
4	80
97	0
0	0
0	0
9	320
1	291
0	52
5	127
0	140
1	7
4	93
0	26
0	21
0	24
0	0
0	963
0	130
0	90
1	402
10	963
27	310
7	2
66	108
51	242
78	124
0	0
0	0
191	66
0	64
0	8
8	11
38	338
802	479
0	115
4	19
0	62
3	116
3	8
0	4
0	4
0	0
0	0
0	0
0	64
0	14
56	78
0	327
35	328
4	11
3	5
385	19
6	19
120	1028
5	404
86	737
6	978
0	65
16	5
2	5
4659	1
2	1
3	473
0	263
0	481
0	18
0	317
0	271
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	809
6	649
3	846
2	654
0	40
4	310
0	43
1	15
23	85
0	0
0	0
81	458
0	429
0	80
89	307
12	307
3	26
0	85
6	1052
13	1092
12	31
0	237
0	1070
0	225
0	92
0	0
0	0
0	0
0	0
0	0
0	0
0	0
419	154
0	48
0	20
3	19
0	25
0	27
0	13
0	3
0	27
0	10
0	7
0	6
0	3
0	7
1	7
3	5
0	0
0	0
0	0
0	0
0	0
2	102
0	108
0	47
0	75
4	1
0	23
0	25
0	84
2	29
0	0
0	6
0	4
0	4
0	4
0	2
0	2
0	2
0	0
0	0
0	30
0	0
250	168
0	130
0	38
5	0
1256	1479
299	1939
0	619
10	215
36	193
3	193
2	9
1	175
0	175
9	175
0	4
1	136
14	156
2	143
0	33
0	10
2	15
0	3
0	1
13	381
2	88
67	1706
0	1741
736	0
73	583
0	582
0	581
2	150
327	75
0	74
6	1
0	458
5	208
3	237
0	326
0	30
0	458
0	0
0	0
0	0
1	773
7	730
0	518
10	239
1	730
1	721
0	965
0	1288
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	22
22	22
1	1
0	0
0	0
0	0
43	0
38	636
3	66
2	211
0	229
0	105
5	249
0	215
3	129
0	210
0	65
595	353
2	345
1	251
0	118
169	82
0	55
0	81
0	51
28	3964
107	4041
6	1351
0	1051
28	310
0	59
0	58
0	4
0	0
0	30
2	9
6	0
0	56
0	56
0	0
1473	619
3	38
7	263
0	60
0	242
1	281
3	86
2	157
3	52
2	227
5	227
0	227
0	1
0	2
0	2
0	2
0	0
5	130
0	143
4	78
1	12
0	1
2	58
377	170
0	37
0	51
12	23
4	17
4	16
25	0
8	0
0	0
104	14
0	14
122	494
3	379
6	488
3	381
1	178
0	0
0	42
6	117
23	94
35	241
9	3
0	66
0	0
0	0
0	0
0	0
0	184
30	181
0	95
5	119
0	133
2	208
0	184
10	75
0	101
0	194
0	295
0	273
1	6
163	107
5	8
34	106
15	2350
0	3432
0	154
2	225
3	29
0	3424
0	2
0	2
0	17
1	17
411	77
0	34
3	52
0	558
0	225
125	796
37	617
3	209
0	53
0	0
21	178
0	188
1	287
0	272
0	14
1	7
131	1559
0	728
47	8
1	816
0	121
4	526
0	684
0	1198
9	6
0	5
0	6
0	6
0	0
0	0
293	22
1	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	625
2369	1263
1	228
3	141
0	271
0	103
0	168
219	1280
4	1205
1	1015
37	34
0	107
0	69
0	164
0	37
196	2373
3	1938
2	361
4	664
2	27
293	0
696	293
2	25
2	151
8	72
0	27
2	20
0	0
622	19
0	19
2	50
96	50
0	0
0	0
0	0
0	0
0	0
0	0
0	84
923	123
0	38
2	0
0	0
0	0
0	0
0	0
0	0
24	337
518	1320
1	867
1	36
3	77
2	218
0	47
0	0
281	90
6	90
0	57
3	38
515	219
14	64
43	123
1	36
0	0
4	12
0	12
0	0
1	0
0	0
0	0
278	649
0	155
0	494
0	0
0	13
0	13
0	0
2	3
2	22
1	0
8	26
0	3
10	2
0	0
102	34
1	29
9	24
2	0
0	83
0	86
1	78
0	90
1	87
0	0
0	78
0	78
0	0
12	613
0	824
3	79
2	1369
1	695
0	808
1	1130
0	1207
0	233
0	463
0	0
46	89
0	6
2	59
1	49
0	88
0	73
0	74
0	88
0	0
0	0
787	303
0	217
0	112
0	0
3	2
0	0
0	0
140	140
1	110
25	16
1	19
1	6
0	1
2	45
1	2
3	2
1	42
2	111
0	0
1	111
0	78
0	227
1	10
3	27
0	87
0	82
0	223
0	233
595	653
1	610
0	175
24	212
0	581
0	565
22	26
417	1
15	5
0	0
3	26
0	26
3	14
0	3
1	0
0	26
0	28
0	28
0	0
2	28
0	1
5	93
0	92
1	2
0	4
0	5
1	0
0	17
0	88
0	2
8	37
0	0
0	0
6	2337
2	2886
6	604
0	2083
1	1430
0	0
0	0
45	5
70	1621
0	115
13	1614
6	7
26	374
12	354
0	65
3	47
1	39
0	27
3	27
0	39
3	31
0	36
25	430
5	430
114	82
0	54
2	3
3	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
118	277
1	277
1	5
0	5
0	0
0	491
0	487
0	487
0	79
2	111
0	47
0	0
8	18
0	1
0	1
0	0
0	0
0	0
72	387
4	357
2	347
2	0
0	0
0	0
0	0
0	0
36	0
0	320
4	274
0	343
0	97
0	143
13	161
9	0
5	161
73	53
0	41
0	34
4	14
0	72
0	58
0	58
0	37
0	4
2	0
0	1
0	8
2	6
24	75
30	34
0	34
0	17
0	6
0	21
0	20
0	17
0	11
0	23
0	6
0	8
0	3
0	2
0	21
0	21
0	0
0	0
0	0
0	0
0	0
0	0
