"","baseMean","log2FoldChange","lfcSE","pvalue","padj","GENENAME","SYMBOL","ENTREZID"
"ENSMUSG00000000001",6486.85823142156,0.283231388722496,0.0870654706138094,0.000156874912474682,0.0047353812865572,"Gnai3","Gnai3","14679"
"ENSMUSG00000000003",0,NA,NA,NA,NA,"Pbsn","Pbsn","54192"
"ENSMUSG00000000028",179.60698949462,0.265318262682687,0.259027524799827,0.0180636903748968,0.128083602414171,"Cdc45","Cdc45","12544"
"ENSMUSG00000000037",33.4742906106823,-0.00992791629196242,0.122517899855547,0.674981040784382,NA,"Scml2","Scml2","107815"
"ENSMUSG00000000049",2.99735311171865,0.00997824358637569,0.124762097549499,0.197438700805716,NA,"Apoh","Apoh","11818"
"ENSMUSG00000000056",592.794522455968,0.0196287416764793,0.102294545488192,0.742363657303672,0.909363447968697,"Narf","Narf","67608"
"ENSMUSG00000000058",963.177904552786,-0.00948179692343452,0.0776011068956591,0.875177427308951,0.956759087445842,"Cav2","Cav2","12390"
"ENSMUSG00000000078",1593.06645058695,0.112212566556603,0.101636391928156,0.114957977098693,0.38222849033759,"Klf6","Klf6","23849"
"ENSMUSG00000000085",260.304955950905,0.0394166907170339,0.115035910688556,0.473093557357725,0.755153939843889,"Scmh1","Scmh1","29871"
"ENSMUSG00000000088",1467.54401318583,0.0648190087194203,0.0853285999376914,0.312495812356911,0.63217199761623,"Cox5a","Cox5a","12858"
"ENSMUSG00000000093",412.300956280362,-0.0496106105399534,0.10619386392603,0.430584157971562,0.723422469488929,"Tbx2","Tbx2","21385"
"ENSMUSG00000000094",4.09955314830106,0.00203273835370489,0.12363659139307,0.88428679773368,NA,"Tbx4","Tbx4","21387"
"ENSMUSG00000000103",0,NA,NA,NA,NA,"Zfy2","Zfy2","22768"
"ENSMUSG00000000120",82.4038318026843,-0.128284446808838,0.203283783897841,0.0416789342531633,0.213238712050688,"Ngfr","Ngfr","18053"
"ENSMUSG00000000125",0,NA,NA,NA,NA,"Wnt3","Wnt3","22415"
"ENSMUSG00000000126",32.3874208807673,-0.0211185968876819,0.121962328056892,0.526178085580647,NA,"Wnt9a","Wnt9a","216795"
"ENSMUSG00000000127",572.760102193146,-0.0129878455860823,0.082900402810371,0.83302825796089,0.942537461350126,"Fer","Fer","14158"
"ENSMUSG00000000131",2036.0762389391,-0.042862880299691,0.0764179030645517,0.479780591053402,0.759298669358232,"Xpo6","Xpo6","74204"
"ENSMUSG00000000134",785.410416660938,0.0434391622432694,0.0860953058566642,0.493920264517099,0.769677643608032,"Tfe3","Tfe3","209446"
"ENSMUSG00000000142",1029.85576835084,0.0984907049939879,0.103362641404897,0.164076978857846,0.462156840248783,"Axin2","Axin2","12006"
"ENSMUSG00000000148",524.538213468508,-0.0269530922931238,0.0941233802383813,0.666094231776661,0.874016008120939,"Brat1","Brat1","231841"
"ENSMUSG00000000149",4084.49071253454,-0.0893741473953005,0.0687709399318261,0.122892772862385,0.398984526081771,"Gna12","Gna12","14673"
"ENSMUSG00000000154",65.5397121916094,0.0459673877266899,0.12497299431748,0.327004952042624,0.643746212765266,"Slc22a18","Slc22a18","18400"
"ENSMUSG00000000157",0.162191931519958,-0.0019655050241581,0.124374194578586,0.847837491983774,NA,"Itgb2l","Itgb2l","16415"
"ENSMUSG00000000159",0.74153878373724,-0.00324743890057546,0.12436717425403,0.613033481300499,NA,"Igsf5","Igsf5","72058"
"ENSMUSG00000000167",24.6611220243641,-0.00948218523364361,0.121056625966413,0.747395796362338,NA,"Pih1d2","Pih1d2","72614"
"ENSMUSG00000000168",1558.23056623468,-0.0195167347222624,0.0720309923979198,0.740246822570798,0.909148953302751,"Dlat","Dlat","235339"
"ENSMUSG00000000171",2330.00168977301,-0.0327299715904363,0.067026249971905,0.563268718310253,0.813120532610106,"Sdhd","Sdhd","66925"
"ENSMUSG00000000182",0.162191931519958,-0.0019655050241581,0.124374194578586,0.847837491983774,NA,"Fgf23","Fgf23","64654"
"ENSMUSG00000000183",0,NA,NA,NA,NA,"Fgf6","Fgf6","14177"
"ENSMUSG00000000184",11040.4837121678,0.175656661248364,0.109136439629549,0.0264905296774338,0.162553200194356,"Ccnd2","Ccnd2","12444"
"ENSMUSG00000000194",2162.35251217563,0.00232674238478538,0.0789832192043385,0.970183985282223,0.990896041682754,"Gpr107","Gpr107","277463"
"ENSMUSG00000000197",219.102484283267,0.0184282510709791,0.109585940550658,0.732075935112688,0.904917869889568,"Nalcn","Nalcn","338370"
"ENSMUSG00000000202",0.174310613563256,-0.00199930981184726,0.124375211978287,0.847837491983774,NA,"Btbd17","Btbd17","72014"
"ENSMUSG00000000204",2.83996926649266,0.00549319908253245,0.124009453619488,0.63880947904448,NA,"Slfn4","Slfn4","20558"
"ENSMUSG00000000214",2816.19779005147,0.0262846407619412,0.122155576285515,0.469238193656818,0.753419683280286,"Th","Th","21823"
"ENSMUSG00000000215",0,NA,NA,NA,NA,"Ins2","Ins2","16334"
"ENSMUSG00000000216",0,NA,NA,NA,NA,"Scnn1g","Scnn1g","20278"
"ENSMUSG00000000223",26.1256618249061,0.00137632495885237,0.122246172398272,0.953697476931789,NA,"Drp2","Drp2","13497"
"ENSMUSG00000000244",29.71108025866,-0.0216528917003595,0.121783381404863,0.526320298746617,NA,"Tspan32","Tspan32","27027"
"ENSMUSG00000000247",0.348093529024779,0.00011074906096142,0.124324202461139,0.967855385152059,NA,"Lhx2","Lhx2","16870"
"ENSMUSG00000000248",0.648634399392843,0.00270182280670905,0.12437210424687,0.553338048517091,NA,"Clec2g","Clec2g","70809"
"ENSMUSG00000000253",159.330156091219,-0.0693996845596178,0.125268410749581,0.251166010934589,0.568754107633741,"Gmpr","Gmpr","66355"
"ENSMUSG00000000263",0,NA,NA,NA,NA,"Glra1","Glra1","14654"
"ENSMUSG00000000266",889.507559775136,0.114692906020673,0.0939437854437592,0.0986347368557035,0.349935116464003,"Mid2","Mid2","23947"
"ENSMUSG00000000275",3966.15055591301,0.0887566757280495,0.0911276628391767,0.186383034842743,0.492140774249317,"Trim25","Trim25","217069"
"ENSMUSG00000000276",717.883689285371,0.102439514271049,0.122828841780892,0.156528687833088,0.450696289137393,"Dgke","Dgke","56077"
"ENSMUSG00000000278",3567.96418956,0.0356132100143911,0.0782942161148714,0.562132008122648,0.812438394776441,"Scpep1","Scpep1","74617"
"ENSMUSG00000000282",345.316154200231,0.148705298956535,0.170865613976026,0.0647440166562446,0.274064989371576,"Mnt","Mnt","17428"
"ENSMUSG00000000290",377.956793667465,-0.138167174851183,0.146854801111576,0.0797967865606641,0.309888979155355,"Itgb2","Itgb2","16414"
"ENSMUSG00000000295",455.9889251184,-0.106888036290773,0.111570468066642,0.139260408438119,0.424675068272604,"Hddc2","Hddc2","69692"
"ENSMUSG00000000296",479.685119116903,-0.0656756170913764,0.0989306907086772,0.323544502644197,0.640465236472236,"Tpd52l1","Tpd52l1","21987"
"ENSMUSG00000000301",56.432780246314,0.0760932442104331,0.145345906692807,0.122243294455407,0.397580000507406,"Pemt","Pemt","18618"
"ENSMUSG00000000303",7.23097450092245,-0.000393236702128983,0.123666539875575,0.973303536300777,NA,"Cdh1","Cdh1","12550"
"ENSMUSG00000000305",108.606406737315,0.0464936248921411,0.126813638922166,0.296947332200907,0.615546800246829,"Cdh4","Cdh4","12561"
"ENSMUSG00000000308",36.0447291423578,0.0404145696687834,0.129601679819349,0.200684726255275,NA,"Ckmt1","Ckmt1","12716"
"ENSMUSG00000000317",356.580322863338,-0.0788585407801009,0.110424172676765,0.245825039581827,0.56264393008372,"Bcl6b","Bcl6b","12029"
"ENSMUSG00000000318",23.8739633622313,-0.0268236796251662,0.124312372683746,0.386859290943738,NA,"Clec10a","Clec10a","17312"
"ENSMUSG00000000320",40.8390264020072,-0.0280849841964912,0.123140350279825,0.428712600346013,0.722432485231037,"Alox12","Alox12","11684"
"ENSMUSG00000000326",4886.71704514062,-0.249502439221396,0.108843916316788,0.00311628585357966,0.0403145633180437,"Comt","Comt","12846"
"ENSMUSG00000000339",575.589507635054,0.00179568892518785,0.0942112610755419,0.977868446782275,0.992799638275129,"Rtca","Rtca","66368"
"ENSMUSG00000000340",2241.1898458197,-0.0462561720731457,0.0713647047645789,0.430085851947063,0.723192233217477,"Dbt","Dbt","13171"
"ENSMUSG00000000346",3720.95931322762,-0.0646473974661939,0.0644194350391411,0.240953684941973,0.557854422515401,"Dazap2","Dazap2","23994"
"ENSMUSG00000000355",510.948813682794,0.0665629927383065,0.0977432471308275,0.315755852828926,0.634816476715054,"Mcts1","Mcts1","68995"
"ENSMUSG00000000359",152.84030280304,0.0331468356095433,0.110427265876298,0.559074312115439,0.811004680124656,"Rem1","Rem1","19700"
"ENSMUSG00000000365",33.3341434127275,-0.0406682825132809,0.131526062207935,0.103685191492466,NA,"Rnf17","Rnf17","30054"
"ENSMUSG00000000374",2201.63343215358,0.0954048802947839,0.0839048383400174,0.142788553965848,0.430607347093012,"Trappc10","Trappc10","216131"
"ENSMUSG00000000378",447.938814675079,0.025970786365152,0.0989734754236639,0.675685135886822,0.878328324902402,"Ccm2","Ccm2","216527"
"ENSMUSG00000000381",0,NA,NA,NA,NA,"Wap","Wap","22373"
"ENSMUSG00000000384",478.152908743678,0.043578587768741,0.10117237040552,0.490369006324784,0.767484481844155,"Tbrg4","Tbrg4","21379"
"ENSMUSG00000000385",1.59944802042155,0.00145243003840648,0.124170486451328,0.765014390802045,NA,"Tmprss2","Tmprss2","50528"
"ENSMUSG00000000386",27.1946309754164,0.0510565752710161,0.135770754669832,0.101569484257706,NA,"Mx1","Mx1","17857"
"ENSMUSG00000000392",66.7365634484058,-0.0561567203704116,0.129389706763436,0.249868343848094,0.566696039947429,"Fap","Fap","14089"
"ENSMUSG00000000394",0,NA,NA,NA,NA,"Gcg","Gcg","14526"
"ENSMUSG00000000399",2353.86136391906,-0.00528574616972026,0.0710250123753041,0.928012240544155,0.975760889414193,"Ndufa9","Ndufa9","66108"
"ENSMUSG00000000402",376.634464935985,-0.0746473134980252,0.120814942067415,0.24848623297446,0.565306014068873,"Egfl6","Egfl6","54156"
"ENSMUSG00000000409",49.8279463892957,0.00345790432483661,0.12004737192429,0.914755024312697,0.97113249022244,"Lck","Lck","16818"
"ENSMUSG00000000411",0,NA,NA,NA,NA,"Tssk3","Tssk3","58864"
"ENSMUSG00000000416",1519.62430185188,0.223246863109548,0.172013797545675,0.0224072851186307,0.147797367997345,"Cttnbp2","Cttnbp2","30785"
"ENSMUSG00000000420",2657.00419179796,0.00240162091082126,0.0676022522628129,0.966898699384389,0.989678794241854,"Galnt1","Galnt1","14423"
"ENSMUSG00000000435",0.698745948811614,-0.00213752550975157,0.124341609710474,0.65320199263136,NA,"Myf5","Myf5","17877"
"ENSMUSG00000000439",1029.50443063967,-0.0611094453244352,0.1003886577806,0.352042736384457,0.666480711210786,"Mkrn2","Mkrn2","67027"
"ENSMUSG00000000440",93.0466562188461,0.0784905475240411,0.160165421217987,0.0113150571052988,0.0948885507279232,"Pparg","Pparg","19016"
"ENSMUSG00000000441",2327.33982468815,0.0417294813378463,0.0663397822306138,0.458234333217681,0.745997375455832,"Raf1","Raf1","110157"
"ENSMUSG00000000486",30.0821576725168,0.00345788886176942,0.121024205543304,0.904078842611612,NA,"Septin1","Septin1","54204"
"ENSMUSG00000000489",793.840884069418,-0.0681736011547131,0.103185888624215,0.305957765354925,0.625533389641952,"Pdgfb","Pdgfb","18591"
"ENSMUSG00000000530",515.961526187315,-0.0042304353106664,0.0993814634313151,0.942479865272726,0.982158840414351,"Acvrl1","Acvrl1","11482"
"ENSMUSG00000000531",346.9174026149,-0.39222055107128,0.428826028957513,0.00945080182224516,0.0843783559876226,"Tamalin","Tamalin","56149"
"ENSMUSG00000000532",280.847404588521,-0.0571584740851404,0.106846651553441,0.372893831894912,0.682382794567507,"Acvr1b","Acvr1b","11479"
"ENSMUSG00000000538",2746.98462744926,-0.0332754034623748,0.0747662337281272,0.579493714271606,0.824078493684349,"Tom1l2","Tom1l2","216810"
"ENSMUSG00000000544",4.70050686588124,0.0109471396054803,0.124467755040512,0.374722799927697,NA,"Gpa33","Gpa33","59290"
"ENSMUSG00000000552",53.6059876804291,-0.0291399906407187,0.120370116768113,0.491698117920795,0.767986785635068,"Zfp385a","Zfp385a","29813"
"ENSMUSG00000000555",529.963597587314,-0.0132627501917609,0.0968333475876953,0.829881769950425,0.941588422469509,"Itga5","Itga5","16402"
"ENSMUSG00000000560",0.517502176899254,-0.00301898174880527,0.124409717408981,0.522321359180959,NA,"Gabra2","Gabra2","14395"
"ENSMUSG00000000561",1579.18596282788,0.0262793745151713,0.0761297646372337,0.663907055482124,0.872862558270494,"Wdr77","Wdr77","70465"
"ENSMUSG00000000562",4.20066134621727,0.0114266006581611,0.12438418963181,0.413709558843882,NA,"Adora3","Adora3","11542"
"ENSMUSG00000000563",4526.53643104185,-0.0151821622143089,0.0626504604709209,0.77895698969004,0.921834846942064,"Atp5pb","Atp5pb","11950"
"ENSMUSG00000000567",26.8557401182758,0.00281438916908187,0.120812390088027,0.924192452913723,NA,"Sox9","Sox9","20682"
"ENSMUSG00000000568",465.620994072406,0.00765483377179295,0.107554872374929,0.890299403610675,0.962744442082578,"Hnrnpd","Hnrnpd","11991"
"ENSMUSG00000000579",145.60911184218,-0.0580416848536455,0.122045504153305,0.310502257111902,0.630150090549815,"Dynlt1c","Dynlt1c","100040563"
"ENSMUSG00000000581",1164.88570780593,-0.110264724546185,0.122869103452915,0.132360876963325,0.413855290948469,"C1d","C1d","57316"
"ENSMUSG00000000594",8429.13480800804,-0.059787202804925,0.0694706123179585,0.301070522457845,0.620343260802952,"Gm2a","Gm2a","14667"
"ENSMUSG00000000600",1315.88306630875,0.0694384497384983,0.0815442062448812,0.273610743172905,0.593207174585848,"Krit1","Krit1","79264"
"ENSMUSG00000000605",3753.43277657422,-0.000321927942855774,0.0673384699815602,0.995563337391154,0.998951483296007,"Clcn4","Clcn4","12727"
"ENSMUSG00000000606",0.795095263034352,0.00168975047671359,0.124248843886279,0.77951115299708,NA,"Vmn2r88","Vmn2r88","669149"
"ENSMUSG00000000617",0,NA,NA,NA,NA,"Grm6","Grm6","108072"
"ENSMUSG00000000627",13.6264833017469,-0.00328206435514124,0.121956471664027,0.890354493586462,NA,"Sema4f","Sema4f","20355"
"ENSMUSG00000000628",815.098278213234,-0.0474313857992932,0.129757030267942,0.235672834443304,0.552080597759092,"Hk2","Hk2","15277"
"ENSMUSG00000000631",2448.61664076624,-0.0243553953456095,0.0809495475107014,0.697344286259642,0.889071888696676,"Myo18a","Myo18a","360013"
"ENSMUSG00000000632",6.1079029349115,0.00599238034921451,0.123771463567541,0.665388506945843,NA,"Sez6","Sez6","20370"
"ENSMUSG00000000673",8.77196263605312,-0.00776041111279363,0.123594956854931,0.636317667939988,NA,"Haao","Haao","107766"
"ENSMUSG00000000682",173.141439010265,-0.0268759480085165,0.107607129466097,0.636944067521038,0.859335627118413,"Cd52","Cd52","23833"
"ENSMUSG00000000686",168.645902369368,0.143077092704451,0.173616937731725,0.0680150278933594,0.28048702357091,"Abhd15","Abhd15","67477"
"ENSMUSG00000000690",577.239081167637,-0.133162549793683,0.174382887516,0.071799400506011,0.290914924773157,"Hoxb6","Hoxb6","15414"
"ENSMUSG00000000693",163.754676111873,-0.184377916366896,0.213265564476198,0.0390233693114519,0.204775776544117,"Loxl3","Loxl3","16950"
"ENSMUSG00000000701",0,NA,NA,NA,NA,"Tcl1b5","Tcl1b5","27382"
"ENSMUSG00000000706",1.09468718343818,-0.00330646958427491,0.124268117086724,0.620744086140119,NA,"Btn1a1","Btn1a1","12231"
"ENSMUSG00000000708",3078.15639542581,0.00139517396812462,0.0807193626414977,0.982507545243631,0.993588196326807,"Kat2b","Kat2b","18519"
"ENSMUSG00000000711",3711.74821190557,-0.0848661384604741,0.063727410018122,0.122258857204554,0.397580000507406,"Rab5b","Rab5b","19344"
"ENSMUSG00000000724",0,NA,NA,NA,NA,"Cryba1","Cryba1","12957"
"ENSMUSG00000000730",305.038748803485,-0.173878994679989,0.144976587442784,0.0430617430167954,0.216383978583802,"Dnmt3l","Dnmt3l","54427"
"ENSMUSG00000000731",0.135968348545325,-0.0018821755799122,0.124371847785719,0.847837491983774,NA,"Aire","Aire","11634"
"ENSMUSG00000000732",630.242441482878,-0.116080372744691,0.114264752402771,0.115682660765616,0.383699177706807,"Icosl","Icosl","50723"
"ENSMUSG00000000738",1933.12011366893,-0.0631493463338653,0.0855362435163732,0.325472262072374,0.642198356513254,"Spg7","Spg7","234847"
"ENSMUSG00000000739",85.8737379654186,-0.0369370759403542,0.119671591397911,0.443037049691024,0.733330754507296,"Sult5a1","Sult5a1","57429"
"ENSMUSG00000000740",9278.87696570897,0.00634662522339831,0.0652190565097649,0.913139464856442,0.970551244993942,"Rpl13","Rpl13","270106"
"ENSMUSG00000000743",2070.99395200654,-0.139651437631972,0.074940697910539,0.0247791911562758,0.156701092326966,"Chmp1a","Chmp1a","234852"
"ENSMUSG00000000751",1567.03593713855,-0.0249992857938121,0.0799406993616611,0.686389191278227,0.882529789173007,"Rpa1","Rpa1","68275"
"ENSMUSG00000000753",308.869162797263,-0.103723706934991,0.163619377829028,0.0864650831377432,0.324608920349514,"Serpinf1","Serpinf1","20317"
"ENSMUSG00000000759",833.30613642573,0.0443412719103447,0.0924775162689076,0.490562216844076,0.767536441459854,"Tubgcp3","Tubgcp3","259279"
"ENSMUSG00000000766",1.18283003150334,0.00273358152056477,0.124290869275503,0.635487334506639,NA,"Oprm1","Oprm1","18390"
"ENSMUSG00000000776",341.270074923136,0.0363711882261654,0.100026859528123,0.561189524598886,0.811631393208383,"Polr3d","Polr3d","67065"
"ENSMUSG00000000782",590.700033763764,0.0374405155027449,0.090408306895717,0.556442399225485,0.808825583281438,"Tcf7","Tcf7","21414"
"ENSMUSG00000000787",20070.1374998222,0.0918967984094051,0.0905273559065394,0.160929202664541,0.457655077966144,"Ddx3x","Ddx3x","13205"
"ENSMUSG00000000791",8.13545520050682,-0.00823572497590198,0.123446158744618,0.646310962824662,NA,"Il12rb1","Il12rb1","16161"
"ENSMUSG00000000792",1.20892429987176,-0.00852802648602833,0.124740967145687,0.127957049126979,NA,"Slc5a5","Slc5a5","114479"
"ENSMUSG00000000794",70.3516663542974,0.0418533762764716,0.125820384642953,0.319381260390067,0.638057929282268,"Kcnn3","Kcnn3","140493"
"ENSMUSG00000000804",2105.55106902155,0.321859002597834,0.132484378888575,0.00146783206043603,0.0240739648928952,"Usp32","Usp32","237898"
"ENSMUSG00000000805",3.56778781087448,0.00975538621082425,0.124676803155188,0.249713469193413,NA,"Car4","Car4","12351"
"ENSMUSG00000000811",389.876651082147,-0.0388960230286874,0.0964421487660004,0.537389888561557,0.798351139201919,"Txnrd3","Txnrd3","232223"
"ENSMUSG00000000817",5.36733891974714,-0.000499033594350643,0.1235159332067,0.970440347791039,NA,"Fasl","Fasl","14103"
"ENSMUSG00000000823",1173.05820299162,0.0928002909652592,0.0932460233553662,0.17185498641276,0.471801108215888,"Zfp512b","Zfp512b","269401"
"ENSMUSG00000000826",2957.75536715101,0.0168550616310991,0.0655020404889783,0.762793920824934,0.915959587821416,"Dnajc5","Dnajc5","13002"
"ENSMUSG00000000827",2425.62521496536,0.00311118400509215,0.0657567776028632,0.956282282065576,0.986026529924379,"Tpd52l2","Tpd52l2","66314"
"ENSMUSG00000000838",1397.19119929709,0.101607084898741,0.0863915587337546,0.125921644805403,0.403113676121349,"Fmr1","Fmr1","14265"
"ENSMUSG00000000861",53.652459839116,0.061573490863975,0.138923122586411,0.129452076574495,0.409275168780908,"Bcl11a","Bcl11a","14025"
"ENSMUSG00000000869",0.152551018004452,0.00194369748578972,0.124372834215277,0.779841061172053,NA,"Il4","Il4","16189"
"ENSMUSG00000000876",677.741565083062,0.0104789151343121,0.0908699788804275,0.882979807207082,0.960070154011268,"Pxmp4","Pxmp4","59038"
"ENSMUSG00000000881",1498.57797586397,-0.0247481259445361,0.0787793434823374,0.683654117352631,0.881681900186949,"Dlg3","Dlg3","53310"
"ENSMUSG00000000884",62.0676187615838,-0.0297408763667075,0.119791967735236,0.499105729688367,0.7736787905371,"Gnb1l","Gnb1l","13972"
"ENSMUSG00000000889",2246.67176200765,0.0191567874181428,0.11715415826429,0.662548798779826,0.872189320970227,"Dbh","Dbh","13166"
"ENSMUSG00000000901",177.830975551394,-0.0694708244415795,0.124700586094344,0.253997855174126,0.571898965407906,"Mmp11","Mmp11","17385"
"ENSMUSG00000000902",1099.82839732431,-0.0388907547626774,0.0805092106143028,0.530262620279455,0.794735725251559,"Smarcb1","Smarcb1","20587"
"ENSMUSG00000000903",0.468391613312365,0.00090688413248707,0.12432476527049,0.817813291960178,NA,"Vpreb3","Vpreb3","22364"
"ENSMUSG00000000915",400.192888273283,0.0408161450968116,0.10436673977393,0.504818195558412,0.777058761839276,"Hip1r","Hip1r","29816"
"ENSMUSG00000000916",222.449713936775,-0.025180255779391,0.106256896632284,0.662068151218727,0.872189320970227,"Nsun5","Nsun5","100609"
"ENSMUSG00000000934",596.727168193413,-0.317589814555163,0.158763065794526,0.0038199394701589,0.0464024215010743,"Top1mt","Top1mt","72960"
"ENSMUSG00000000938",0.476397304183529,-0.000946555619593971,0.124306366789026,0.863928450487442,NA,"Hoxa10","Hoxa10","15395"
"ENSMUSG00000000942",7.93878869663584,-0.00297885777338329,0.123071276664823,0.86724232358202,NA,"Hoxa4","Hoxa4","15401"
"ENSMUSG00000000948",47.3302530929328,0.0371952935746774,0.125221433319422,0.338975823588582,0.655224858713832,"Gm38393","Gm38393",NA
"ENSMUSG00000000957",1191.34131430593,-0.134650576044325,0.111605274309566,0.0748330013260052,0.298719392572762,"Mmp14","Mmp14","17387"
"ENSMUSG00000000958",54.2685416306634,-0.0388386127961575,0.126324761703345,0.306116382011774,0.625655890882681,"Slc7a7","Slc7a7","20540"
"ENSMUSG00000000959",1492.5066309938,-0.11416376577555,0.102217996925988,0.109605030104152,0.373155838990358,"Oxa1l","Oxa1l","69089"
"ENSMUSG00000000976",529.942911652136,0.004169478514255,0.0863731254544368,0.947418323804362,0.983492941246654,"Heatr6","Heatr6","217026"
"ENSMUSG00000000982",6.97259899113753,0.000502167893884833,0.123436172277288,0.975956323731636,NA,"Ccl3","Ccl3","20302"
"ENSMUSG00000000983",0.562119601434921,-0.00148560433447134,0.124330012671174,0.758016785238765,NA,"Wfdc18","Wfdc18","14038"
"ENSMUSG00000001014",14.8944639480781,-0.00251711918052784,0.122350573149421,0.90724846400103,NA,"Icam4","Icam4","78369"
"ENSMUSG00000001016",1521.33627297716,-0.0473723127665422,0.0740124010603723,0.428203868567305,0.722278595470557,"Ilf2","Ilf2","67781"
"ENSMUSG00000001017",2210.81250732793,-0.0284519816902081,0.0757701286917845,0.640174404403568,0.861517588794613,"Chtop","Chtop","66511"
"ENSMUSG00000001018",1351.56557509594,-0.181442843567575,0.0970521567332684,0.0151538322969986,0.114173903923897,"Snapin","Snapin","20615"
"ENSMUSG00000001020",47.1684667482527,0.0285884121110829,0.121539550836237,0.474119786356642,0.75563070497324,"S100a4","S100a4","20198"
"ENSMUSG00000001021",0,NA,NA,NA,NA,"S100a3","S100a3","20197"
"ENSMUSG00000001023",0,NA,NA,NA,NA,"S100a5","S100a5","20199"
"ENSMUSG00000001025",349.052977123971,-0.190013141756701,0.150297585379104,0.0330584085641579,0.18594254825927,"S100a6","S100a6","20200"
"ENSMUSG00000001027",10.0749928149549,0.0272160398825574,0.128461355361119,0.0106355355689241,NA,"Scn4a","Scn4a","110880"
"ENSMUSG00000001029",291.20098686133,-0.0121218230548778,0.0981170789539544,0.840677492176355,0.944784083486556,"Icam2","Icam2","15896"
"ENSMUSG00000001034",367.244388659108,0.0406769655476431,0.105997348490026,0.502447695378374,0.775603540972485,"Mapk7","Mapk7","23939"
"ENSMUSG00000001036",715.618844706523,-0.0119371999622003,0.0880021567379565,0.846941954146315,0.946776939791814,"Epn2","Epn2","13855"
"ENSMUSG00000001039",132.043030758753,-0.0150077830720001,0.113508270647728,0.754634160240217,0.9133880208887,"B9d1","B9d1","27078"
"ENSMUSG00000001052",764.797464396391,0.202523191724189,0.180093017470338,0.0316458901731153,0.180642321303357,"Sec24b","Sec24b","99683"
"ENSMUSG00000001053",179.376876216992,0.0495480549655406,0.114591835566707,0.401189030802045,0.704567742417,"N4bp3","N4bp3","212706"
"ENSMUSG00000001054",809.737439550697,-0.00932022108424237,0.0787647555010624,0.877763450872713,0.958095999153186,"Rmnd5b","Rmnd5b","66089"
"ENSMUSG00000001056",661.064330555626,0.026062578873996,0.0893450714348591,0.679866377702118,0.880525355132515,"Nhp2","Nhp2","52530"
"ENSMUSG00000001062",422.070896645435,-0.000679978017264631,0.102646547223498,0.988391088415934,0.995893574192575,"Vps9d1","Vps9d1","72325"
"ENSMUSG00000001065",536.188601695658,0.0129596716396455,0.0910489566123267,0.835735783553795,0.943428796964385,"Zfp276","Zfp276","57247"
"ENSMUSG00000001076",0,NA,NA,NA,NA,"C1ql4","C1ql4","239659"
"ENSMUSG00000001082",334.698515670253,-0.0860855522835506,0.123243788418542,0.20233655726255,0.51256761932786,"Mfsd10","Mfsd10","68294"
"ENSMUSG00000001089",1559.69360508144,0.271521293438901,0.0983869464104364,0.000795977125082905,0.015525227679694,"Luzp1","Luzp1","269593"
"ENSMUSG00000001095",0,NA,NA,NA,NA,"Slc13a2","Slc13a2","20500"
"ENSMUSG00000001098",1936.3089070159,-0.0748047685968645,0.0765129555655888,0.222993134211669,0.53726852062629,"Kctd10","Kctd10","330171"
"ENSMUSG00000001100",2805.81981871024,-0.103177457294427,0.0734279963702833,0.0890077655187582,0.330436442532011,"Poldip2","Poldip2","67811"
"ENSMUSG00000001103",0,NA,NA,NA,NA,"Sebox","Sebox","18292"
"ENSMUSG00000001105",807.541474497553,0.021186120576762,0.0781993715240401,0.729146973565084,0.903447281605026,"Ift20","Ift20","55978"
"ENSMUSG00000001119",7805.10735909589,-0.0703121310731131,0.0755476430189267,0.254719806180516,0.572364433179578,"Col6a1","Col6a1","12833"
"ENSMUSG00000001120",323.599511825577,-0.102312144276934,0.119211601914796,0.15583040572862,0.449924364342391,"Pcbp3","Pcbp3","59093"
"ENSMUSG00000001123",472.988585564283,-0.0678313278811863,0.101981518051366,0.307960800802056,0.627604409671832,"Lgals9","Lgals9","16859"
"ENSMUSG00000001127",2058.14594286841,-0.229822701016877,0.0779701353515922,0.000616441394040533,0.0133138739244393,"Araf","Araf","11836"
"ENSMUSG00000001128",72.3172644294386,-0.0275936238665671,0.118574995896965,0.538541891943625,0.799114478705674,"Cfp","Cfp","18636"
"ENSMUSG00000001131",260.858926551536,-0.0411387715112382,0.100275633070149,0.513251492517607,0.784518929583168,"Timp1","Timp1","21857"
"ENSMUSG00000001134",270.105331408714,0.037449725108571,0.109693638011252,0.518653358327331,0.788489769256973,"Uxt","Uxt","22294"
"ENSMUSG00000001138",700.329982334999,0.00822213322538495,0.0985863949861421,0.892701131061868,0.963846014565939,"Cnnm3","Cnnm3","94218"
"ENSMUSG00000001143",541.489614242133,0.0998443423113752,0.122044533419331,0.162968275865365,0.460671527630123,"Lman2l","Lman2l","214895"
"ENSMUSG00000001150",870.269371244576,0.0623730476790784,0.0977970145752941,0.357025426598559,0.670970702403873,"Mcm3ap","Mcm3ap","54387"
"ENSMUSG00000001151",895.896522587223,-0.0444532588982678,0.101742041351335,0.480305121764111,0.759360061569447,"Pcnt","Pcnt","18541"
"ENSMUSG00000001155",0.348157638801357,0.00248120541857553,0.124392378848212,0.618493328258511,NA,"Ftcd","Ftcd","14317"
